created_at,full_text,tweet_url,text_clean
Thu Jun 05 05:39:49 +0000 2025,@ardisatriawan tp setiap postingan lu tendensinya sangat tidak napak tanah sih mas. gue tau lu dosen di korea dan gue tau maksud lu untuk ningkatin awareness n memperjuangin hak orang2. tp negara ini bukan di negara korea mas sekali lgi ini bukan negara korea,https://x.com/undefined/status/1930499780431516111, tp setiap postingan lu tendensinya sangat tidak napak tanah sih mas gue tau lu dosen di korea dan gue tau maksud lu untuk ningkatin awareness n memperjuangin hak orang tp negara ini bukan di negara korea mas sekali lgi ini bukan negara korea
Thu Jun 05 05:39:20 +0000 2025,Di mana dosen yang whimsy. Kenapa dosen2 ini nonchalant. Aku cuman mau wawancara bukan mau nagih pinjol ,https://x.com/undefined/status/1930499659329618415,Di mana dosen yang whimsy Kenapa dosen ini nonchalant Aku cuman mau wawancara bukan mau nagih pinjol 
Thu Jun 05 05:39:15 +0000 2025,Eh krn aku gabut dan mau menghibur diri krn dighosting dosen aku mau buat thread first up treasure di akun @treasuremembers xixixi,https://x.com/undefined/status/1930499638869770637,Eh krn aku gabut dan mau menghibur diri krn dighosting dosen aku mau buat thread first up treasure di akun  xixixi
Thu Jun 05 05:37:09 +0000 2025,gw: omg dkv bukan passion gwww also gw habis di okein dosen omggg i love dkv),https://x.com/undefined/status/1930499111570346066,gw omg dkv bukan passion gwww also gw habis di okein dosen omggg i love dkv
Thu Jun 05 05:36:57 +0000 2025,keasbunan hari ini: : dosen : aku lagi ngumpulin tugas dikertas selembar trs dosennya liat jawabannya : bener semua ternyata : karna cewe dengan lantangnya gue jawab karna cewe dan gue jawab gitu ke dosen gue...,https://x.com/undefined/status/1930499061750395068,keasbunan hari ini  dosen  aku lagi ngumpulin tugas dikertas selembar trs dosennya liat jawabannya  bener semua ternyata  karna cewe dengan lantangnya gue jawab karna cewe dan gue jawab gitu ke dosen gue
Thu Jun 05 05:34:34 +0000 2025,Pengen D0i H4nsuke jadi dosen bingung ku,https://x.com/undefined/status/1930498461188964679,Pengen Di Hnsuke jadi dosen bingung ku
Thu Jun 05 05:34:23 +0000 2025,@AbbyAjayiAV @jessecryp @MissRozapepper Okay. Once bad review dosen t mean a product is not good. I have someone using it for years as well.m and it s still working perfectly.,https://x.com/undefined/status/1930498413931442298,   Okay Once bad review dosen t mean a product is not good I have someone using it for years as wellm and it s still working perfectly
Thu Jun 05 05:33:32 +0000 2025,@papilionidaety @yappingfess Tergantung dosen kalau tegas ya gk boleh masuk walaupun telat 1 menit,https://x.com/undefined/status/1930498200680735176,  Tergantung dosen kalau tegas ya gk boleh masuk walaupun telat  menit
Thu Jun 05 05:32:21 +0000 2025,di kantor ditegur wm yg notabenenya dosen mana ga menghargai bgt seolah2 cuma ak yg salah padahal dia yg kureng ngajarin anaknya dih cape bgt.,https://x.com/undefined/status/1930497901790179363,di kantor ditegur wm yg notabenenya dosen mana ga menghargai bgt seolah cuma ak yg salah padahal dia yg kureng ngajarin anaknya dih cape bgt
Thu Jun 05 05:32:11 +0000 2025,Transformasi data jadi visual yang powerful pakai Looker Studio! Penasaran caranya? Yuk pelajari Sains Data Terapan bersama Dosen Sal Sabila Wijayanti S.Kom. M.Kom. di Politeknik Artificial Intelligence BMD. #DashboardKeren #plaibmd #politeknikaibmd #SainsDataTerapan https://t.co/2ncLbor0Oz,https://x.com/undefined/status/1930497859348214123,Transformasi data jadi visual yang powerful pakai Looker Studio Penasaran caranya Yuk pelajari Sains Data Terapan bersama Dosen Sal Sabila Wijayanti SKom MKom di Politeknik Artificial Intelligence BMD DashboardKeren plaibmd politeknikaibmd SainsDataTerapan 
Thu Jun 05 05:31:37 +0000 2025,@ppppp1245688 this is why i make it abundantly clear from the get go that i don't want kids atm i am down to do it with rubber everytime if she dosen't want to go on BC if smth happens i will drive her to the clinic (thankfully haven't needed to do it yet) people have to communicate,https://x.com/undefined/status/1930497716934594913, this is why i make it abundantly clear from the get go that i dont want kids atm i am down to do it with rubber everytime if she dosent want to go on BC if smth happens i will drive her to the clinic thankfully havent needed to do it yet people have to communicate
Thu Jun 05 05:31:11 +0000 2025,pov dosen penguji pas sidang,https://x.com/undefined/status/1930497609036161427,pov dosen penguji pas sidang
Thu Jun 05 05:30:39 +0000 2025,actually a canon moment bcs THAT dosen actually said this multiple times,https://x.com/undefined/status/1930497474185122179,actually a canon moment bcs THAT dosen actually said this multiple times
Thu Jun 05 05:30:28 +0000 2025,Sayangnya enggak waktu pertama kuliah kaget banget kaya akhir tahun orang liburan sedangkan diriku justru sibuk UAS. Kaya akhir tahunnnn??? masuk kampus tuhhh kaya gimana ya karena biasa libur jadi shock. Yang bikin shock lagi dosen bisa sesuka hati ganti jadwal,https://x.com/undefined/status/1930497426630328580,Sayangnya enggak waktu pertama kuliah kaget banget kaya akhir tahun orang liburan sedangkan diriku justru sibuk UAS Kaya akhir tahunnnn masuk kampus tuhhh kaya gimana ya karena biasa libur jadi shock Yang bikin shock lagi dosen bisa sesuka hati ganti jadwal
Thu Jun 05 05:29:53 +0000 2025,Njirs diajakin ngegibahin soal anak2 its yang ke kampus pada naik mobil am dosen jepangku agak kaget beliau tertarik ngomongin hal yg beginian ternyata... Ngebandinginnya am untag dan berspekulasi anak2 its tu kebanyakan spoiled brat,https://x.com/undefined/status/1930497283369619765,Njirs diajakin ngegibahin soal anak its yang ke kampus pada naik mobil am dosen jepangku agak kaget beliau tertarik ngomongin hal yg beginian ternyata Ngebandinginnya am untag dan berspekulasi anak its tu kebanyakan spoiled brat
Thu Jun 05 05:29:51 +0000 2025,@iamthedrifter He dosen't talk about the Butchers of Pakistan. The ones who killed his family members . Let's see @BBhuttoZardari if you have the guts.,https://x.com/undefined/status/1930497272229265467, He dosent talk about the Butchers of Pakistan The ones who killed his family members  Lets see  if you have the guts
Thu Jun 05 05:29:43 +0000 2025,dosen: https://t.co/Zr8eFMfOpv,https://x.com/undefined/status/1930497238889099654,dosen 
Thu Jun 05 05:29:33 +0000 2025,mau cerita jadi gue tuh ber3 sama temen sedosbing. biasanya dosen gue nih fast respon. nah tuh semua chat mau bimbingan hari ini. yg dibales yg paling siang chat nya. apa yg kocak? blio udah dari pagi di kampus sampe jam 12.30 &amp; bales chat nya jam 12 lebih dikit ya Allah sabar,https://x.com/undefined/status/1930497197671432510,mau cerita jadi gue tuh ber sama temen sedosbing biasanya dosen gue nih fast respon nah tuh semua chat mau bimbingan hari ini yg dibales yg paling siang chat nya apa yg kocak blio udah dari pagi di kampus sampe jam  amp bales chat nya jam  lebih dikit ya Allah sabar
Thu Jun 05 05:29:27 +0000 2025,@kelixmann Dia dosen kah?,https://x.com/undefined/status/1930497170559709513, Dia dosen kah
Thu Jun 05 05:29:20 +0000 2025,tiap mau ngechat dosen rasanya dunia mau hancur ,https://x.com/undefined/status/1930497143833297173,tiap mau ngechat dosen rasanya dunia mau hancur 
Thu Jun 05 05:29:00 +0000 2025,@sheticgrl muk minta ttd dosen tapi egak jadii,https://x.com/undefined/status/1930497061038006551, muk minta ttd dosen tapi egak jadii
Thu Jun 05 05:28:51 +0000 2025,Dosen gue yang pake kerudung panjang baju longgar ngomong lembut aja paham ya nyet buat gak manggil gue pake deadname nanya dulu enaknya dipanggil apa lu yang bikin gue guilty karena gamau ngakuin deadname gue padahal kita satu komunitas can go to hell. Stop projecting najis.,https://x.com/undefined/status/1930497020089012279,Dosen gue yang pake kerudung panjang baju longgar ngomong lembut aja paham ya nyet buat gak manggil gue pake deadname nanya dulu enaknya dipanggil apa lu yang bikin gue guilty karena gamau ngakuin deadname gue padahal kita satu komunitas can go to hell Stop projecting najis
Thu Jun 05 05:28:03 +0000 2025,Betul. Meskipun guru dosen dan tutor les memiliki peran penting dalam pendidikan tanggung jawab utama untuk mencerdaskan kehidupan bangsa tetap berada di pundak negara. Dan ini sdh menjadi kewajiban fundamental yg tidak bisa dialihkan kpd individu/kelompok.,https://x.com/undefined/status/1930496818724393393,Betul Meskipun guru dosen dan tutor les memiliki peran penting dalam pendidikan tanggung jawab utama untuk mencerdaskan kehidupan bangsa tetap berada di pundak negara Dan ini sdh menjadi kewajiban fundamental yg tidak bisa dialihkan kpd individukelompok
Thu Jun 05 05:27:34 +0000 2025,I actually worked with a small project that did the same concept as $BALL so i like the idea There WILL BE a lottery on chain will it be $BALL? Good R\R if market dosen't crash (soon ) https://t.co/iFFUxcycuw,https://x.com/undefined/status/1930496698473714061,I actually worked with a small project that did the same concept as BALL so i like the idea There WILL BE a lottery on chain will it be BALL Good RR if market dosent crash soon  
Thu Jun 05 05:27:16 +0000 2025,Minta temenin mymom beli rok item sm pin kopri she's look overproud like alwys says jangan ini jgn itu kan kamu dosen pns (literally berulang dg suara agak gede) Sumpah agak maluuuu tp ya gmn itu yg diimpi2kan doi: ,https://x.com/undefined/status/1930496623521779720,Minta temenin mymom beli rok item sm pin kopri shes look overproud like alwys says jangan ini jgn itu kan kamu dosen pns literally berulang dg suara agak gede Sumpah agak maluuuu tp ya gmn itu yg diimpikan doi 
Thu Jun 05 05:26:26 +0000 2025,habis ketemu dosen buat konsul setelah hampir 5 bulan ga bimbingan pas nyampe konsul ditanya pembimbingnya siapa mbak? reaksi gw: https://t.co/XZySINRBIv,https://x.com/undefined/status/1930496413940568432,habis ketemu dosen buat konsul setelah hampir  bulan ga bimbingan pas nyampe konsul ditanya pembimbingnya siapa mbak reaksi gw 
Thu Jun 05 05:24:23 +0000 2025,MK melanjutkan sidang pengujian materiil UU Tabungan Perumahan Rakyat (UU Tapera) terhadap tiga perkara sekaligus yaitu perkara nomor 86/PUU-XXII/2024 96/PUU-XXII/2024 dan 134/PUU-XXII/2024. Dalam persidangan Dosen Fakultas Hukum Universitas Gadjah Mada Oce Madril dan Guru https://t.co/sVxZtDKMWu,https://x.com/undefined/status/1930495898766991868,MK melanjutkan sidang pengujian materiil UU Tabungan Perumahan Rakyat UU Tapera terhadap tiga perkara sekaligus yaitu perkara nomor PUUXXII PUUXXII dan PUUXXII Dalam persidangan Dosen Fakultas Hukum Universitas Gadjah Mada Oce Madril dan Guru 
Thu Jun 05 05:23:31 +0000 2025,@frei_geist_ Es ist wohl wie bei vielen Dingen: die Dosierung machts. Ich hatte mal eine Kollegin die hat 6-8 Dosen von dem Zeug pro Tag getrunken. Glaube nicht dass das über die Jahre so gesund ist.,https://x.com/undefined/status/1930495681476563260,geist Es ist wohl wie bei vielen Dingen die Dosierung machts Ich hatte mal eine Kollegin die hat  Dosen von dem Zeug pro Tag getrunken Glaube nicht dass das ber die Jahre so gesund ist
Thu Jun 05 05:21:53 +0000 2025,@yappingfess jangan lupa salim ke dosen pas pulang yaaaa,https://x.com/undefined/status/1930495269143019570, jangan lupa salim ke dosen pas pulang yaaaa
Thu Jun 05 05:21:48 +0000 2025,Dosen bingung Gw ngakak https://t.co/qA5YyK5POM,https://x.com/undefined/status/1930495247122858162,Dosen bingung Gw ngakak 
Thu Jun 05 05:20:06 +0000 2025,silakan bahan overthinkingnya menjelang ending btw ralat sedikit ya: kalimatnya bukan pakdos gabisa reach junkal tapi justru kebalikannya au dosen will achieve what junkal couldn't :),https://x.com/undefined/status/1930494821430645164,silakan bahan overthinkingnya menjelang ending btw ralat sedikit ya kalimatnya bukan pakdos gabisa reach junkal tapi justru kebalikannya au dosen will achieve what junkal couldnt 
Thu Jun 05 05:19:10 +0000 2025,@rotkvarija9 @novosadske Кажем ти ја да је ово НВО кампања која траје већ пар година (ширење мржње према србима у БиХ). Неко је део кампање због новца а неко због ниске интелигенције.,https://x.com/undefined/status/1930494585286885802,                               
Thu Jun 05 05:17:57 +0000 2025,Pekerja kampus juga buruh Dosen juga buruh https://t.co/cFfjOCTiS5,https://x.com/undefined/status/1930494276729004390,Pekerja kampus juga buruh Dosen juga buruh 
Thu Jun 05 05:17:39 +0000 2025,ponakan gua lulus SD udah punya motto hidup keren dan dalam banget wkwkwk. hidupmu adalah hidupmu tanggung jawablah kayaknya didikan bapaknya yang dosen nih,https://x.com/undefined/status/1930494201898172664,ponakan gua lulus SD udah punya motto hidup keren dan dalam banget wkwkwk hidupmu adalah hidupmu tanggung jawablah kayaknya didikan bapaknya yang dosen nih
Thu Jun 05 05:17:02 +0000 2025,gue benci penelitian tp knp diajakin mulu penelitian sih sm dosen,https://x.com/undefined/status/1930494048143651167,gue benci penelitian tp knp diajakin mulu penelitian sih sm dosen
Thu Jun 05 05:17:02 +0000 2025,dosen di depan mata bgt ga bisa apa ya lgsg ttd bentar ,https://x.com/undefined/status/1930494047338307741,dosen di depan mata bgt ga bisa apa ya lgsg ttd bentar 
Thu Jun 05 05:16:03 +0000 2025,Tdi ada dosen yg ngecek kelas kosong trus nanya seakan heran kenapa masuk kelas hari ini sambil bilang hah? Emang dosen kalian masuk? kek wehh dosen lain saja heran kenapa kami masuk.,https://x.com/undefined/status/1930493801015181784,Tdi ada dosen yg ngecek kelas kosong trus nanya seakan heran kenapa masuk kelas hari ini sambil bilang hah Emang dosen kalian masuk kek wehh dosen lain saja heran kenapa kami masuk
Thu Jun 05 05:15:28 +0000 2025,@ashaadlauvey sayang.. aku.. tadi.. lagi.. di.. kelas.. pas.. pv.. keluar... lalu tiba-tiba dosen datang‍️,https://x.com/undefined/status/1930493654030025212, sayang aku tadi lagi di kelas pas pv keluar lalu tibatiba dosen datang
Thu Jun 05 05:15:13 +0000 2025,dh bela belain ndak maem demi ketemu dosen eh malah di ghosting ,https://x.com/undefined/status/1930493591756882291,dh bela belain ndak maem demi ketemu dosen eh malah di ghosting 
Thu Jun 05 05:14:49 +0000 2025,@octmelonn Biasanya dosen yang begitu dosen tua karena beban kerjanya berat dan banyak makanya sering lupa.,https://x.com/undefined/status/1930493491064582639, Biasanya dosen yang begitu dosen tua karena beban kerjanya berat dan banyak makanya sering lupa
Thu Jun 05 05:14:17 +0000 2025,@pumpketo @Man0fActi0n Nope The playlist had multiple episodes that dosen't count Try again lil man,https://x.com/undefined/status/1930493356091621850,  Nope The playlist had multiple episodes that dosent count Try again lil man
Thu Jun 05 05:13:43 +0000 2025,Maewnam mode bu dosen tuh cantik banget ️️,https://x.com/undefined/status/1930493213095477405,Maewnam mode bu dosen tuh cantik banget 
Thu Jun 05 05:13:22 +0000 2025,dosen gajelas maap bgt,https://x.com/undefined/status/1930493123391803553,dosen gajelas maap bgt
Thu Jun 05 05:12:52 +0000 2025,i was taking a pic of &amp; talking to a cat just now and ada dosen yang nyamperin lucu ya kucingnya mas.. mbak ? mas ohhhh mbak WKWKWKW i love how i can always cause gender confusion though i don t really care mau dipanggil mas/mbak/kak/koko/cece maunya dipanggil sayang ,https://x.com/undefined/status/1930493001329229994,i was taking a pic of amp talking to a cat just now and ada dosen yang nyamperin lucu ya kucingnya mas mbak  mas ohhhh mbak WKWKWKW i love how i can always cause gender confusion though i don t really care mau dipanggil masmbakkakkokocece maunya dipanggil sayang 
Thu Jun 05 05:11:55 +0000 2025,Dosen aku baik kali terharu aku,https://x.com/undefined/status/1930492760387387520,Dosen aku baik kali terharu aku
Thu Jun 05 05:11:41 +0000 2025,@byonexnomercy @bolotenge14 @Blackburger_28 Dosen S2 memang diangkat CPNS gol. III.b dengan gapok 2 3 jt. Sedangkan dosen S3 diangkat di gol. III.c. Gapoknya sekitaran 2 4jt.,https://x.com/undefined/status/1930492701763612723,   Dosen S memang diangkat CPNS gol IIIb dengan gapok   jt Sedangkan dosen S diangkat di gol IIIc Gapoknya sekitaran  jt
Thu Jun 05 05:11:14 +0000 2025,@RojavaNetwork HTS dosen't exist any more. They are dissolved.,https://x.com/undefined/status/1930492589100122250, HTS dosent exist any more They are dissolved
Thu Jun 05 05:10:26 +0000 2025,sumpah kesel bgt pertama kalinya debat sama dosen https://t.co/cHoJl4vF7e,https://x.com/undefined/status/1930492385550835877,sumpah kesel bgt pertama kalinya debat sama dosen 
Thu Jun 05 05:10:21 +0000 2025,@abu_waras Baguslah...biar tobat dia berhenti ngibul Kasmudjo diaku dosen pembimbing...kasihan banget beliau ga ngerti apa² ngibul banget,https://x.com/undefined/status/1930492366319972402,waras Baguslahbiar tobat dia berhenti ngibul Kasmudjo diaku dosen pembimbingkasihan banget beliau ga ngerti apa ngibul banget
Thu Jun 05 05:09:56 +0000 2025,setiap chat dosen kenapa degdegan y,https://x.com/undefined/status/1930492261122646520,setiap chat dosen kenapa degdegan y
